source,model,dataset_group,dataset,task,metric_name,metric_value,lower_is_better
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-repcv3-oneSE-numpy,MILK,Milk_Urea_1224_KS,regression,RMSEP,4.249565744451436,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-repcv3-oneSE-numpy,BERRY,ph_groupSampleID_stratDateVar_balRows,regression,RMSEP,0.34652398962573,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-repcv3-oneSE-numpy,BERRY,ta_groupSampleID_stratDateVar_balRows,regression,RMSEP,2.012170102155733,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-repcv3-oneSE-numpy,ECOSIS_LeafTraits,Ccar_spxyG_block2deg,regression,RMSEP,47.64947851099329,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-repcv3-oneSE-numpy,GRAPEVINE_LeafTraits,LMA_spxyG70_30_byCultivar_ASD,regression,RMSEP,0.3240428733973912,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-repcv3-oneSE-numpy,LUCAS,LUCAS_pH_Organic_1763_LiuRandomOrganic,regression,RMSEP,0.493726236638934,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-repcv3-oneSE-numpy,COLZA,N_woOutlier,regression,RMSEP,0.4039753674502426,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-repcv3-oneSE-numpy,COLZA,C_woOutlier,regression,RMSEP,1.6231701535049925,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-repcv3-oneSE-numpy,COLZA,N_wOutlier,regression,RMSEP,0.4112476381319636,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-repcv3-oneSE-numpy,BERRY,brix_groupSampleID_stratDateVar_balRows,regression,RMSEP,4.39314166328816,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-repcv3-oneSE-numpy,ECOSIS_LeafTraits,Chla+b_spxyG_block2deg,regression,RMSEP,43.75897572664464,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-repcv3-oneSE-numpy,ECOSIS_LeafTraits,Chla+b_spxyG_species,regression,RMSEP,40.81606991340069,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-repcv3-oneSE-numpy,LUCAS,LUCAS_SOC_Cropland_8731_NocitaKS,regression,RMSEP,5.516186654966037,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,PLUMS,Firmness_spxy70,regression,RMSEP,0.2958775237078337,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,PEACH,Brix_spxy70,regression,RMSEP,1.1472056103863495,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,BEER,Beer_OriginalExtract_60_KS,regression,RMSEP,0.1426024118090958,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,BEER,Beer_OriginalExtract_60_YbaseSplit,regression,RMSEP,0.2629621586190809,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,BISCUIT,Biscuit_Sucrose_40_RandomSplit,regression,RMSEP,1.0754217681430578,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,BISCUIT,Biscuit_Fat_40_RandomSplit,regression,RMSEP,0.4541629258170855,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,IncombustibleMaterial,TIC_spxy70,regression,RMSEP,4.17196895079328,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,CORN,Corn_Oil_80_ZhengChenPelegYbaseSplit,regression,RMSEP,0.0550616293159591,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,CORN,Corn_Starch_80_ZhengChenPelegYbaseSplit,regression,RMSEP,0.1370388070564319,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,GRAPEVINE_LeafTraits,WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,RMSEP,1.5133026650007424,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_ASD,regression,RMSEP,3.5803202485445023,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,RMSEP,3.927340611259283,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR,regression,RMSEP,3.765012403855043,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_NeoSpectra,regression,RMSEP,5.089649318868311,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,DIESEL,DIESEL_bp50_246_b-a,regression,RMSEP,3.1102987429017355,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,DIESEL,DIESEL_bp50_246_hla-b,regression,RMSEP,3.055915011702976,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,DIESEL,DIESEL_bp50_246_hlb-a,regression,RMSEP,3.035036923599409,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,MALARIA,Malaria_Sporozoite_229_Maia,regression,RMSEP,33954.32849367002,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,PHOSPHORUS,V25_spxyG,regression,RMSEP,0.3318603957690944,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,PHOSPHORUS,LP_spxyG,regression,RMSEP,0.1849468237769333,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,PHOSPHORUS,Pi_spxyG,regression,RMSEP,0.1852732031529524,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,PHOSPHORUS,NP_spxyG,regression,RMSEP,0.119617328828105,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,PHOSPHORUS,MP_spxyG,regression,RMSEP,0.021363675532289,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,MILK,Milk_Fat_1224_KS,regression,RMSEP,0.0826314420089051,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,AMYLOSE,Rice_Amylose_313_YbasedSplit,regression,RMSEP,2.216328812921124,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,TABLET,Escitalopramt_310_Zhao,regression,RMSEP,0.39309429505076,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,QUARTZ,Quartz_spxy70,regression,RMSEP,0.0613762580609623,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,WOOD_density,WOOD_Density_402_Olale,regression,RMSEP,0.131905480198985,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,WOOD_density,WOOD_N_402_Olale,regression,RMSEP,0.0502501798439978,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,MALARIA,Malaria_Oocist_333_Maia,regression,RMSEP,7760.462965723325,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,ALPINE,ALPINE_P_291_KS,regression,RMSEP,0.066788136320537,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,DarkResp,Rd25_GTtestSite,regression,RMSEP,0.2757360495403225,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,DarkResp,Rd25_XSBNtestSite,regression,RMSEP,0.2904329484219697,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,DarkResp,Rd25_CBtestSite,regression,RMSEP,0.2390092682562619,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,DarkResp,Rd25_spxy70,regression,RMSEP,0.1809738211539382,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,MANURE21,All_manure_CaO_SPXY_strat_Manure_type,regression,RMSEP,8.104501106149131,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,MANURE21,All_manure_Total_N_SPXY_strat_Manure_type,regression,RMSEP,1.8236384772941687,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,MANURE21,All_manure_K2O_SPXY_strat_Manure_type,regression,RMSEP,2.684298016411573,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,MANURE21,All_manure_MgO_SPXY_strat_Manure_type,regression,RMSEP,0.7384119838475177,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,MANURE21,All_manure_P2O5_SPXY_strat_Manure_type,regression,RMSEP,2.6920892400182845,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,FUSARIUM,Fv_Fm_grp70_30,regression,RMSEP,0.0312552412496527,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,GRAPEVINES,grapevine_chloride_556_KS,regression,RMSEP,957.1334185312106,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,BEEFMARBLING,Beef_Marbling_RandomSplit,regression,RMSEP,72.67222291683588,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,MILK,Milk_Lactose_1224_KS,regression,RMSEP,0.0580864938195515,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,MILK,Milk_Urea_1224_KS,regression,RMSEP,4.209126777401588,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,BERRY,ph_groupSampleID_stratDateVar_balRows,regression,RMSEP,0.3875751487602099,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,BERRY,ta_groupSampleID_stratDateVar_balRows,regression,RMSEP,2.4503506553443257,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,ECOSIS_LeafTraits,Ccar_spxyG_block2deg,regression,RMSEP,64.12003433917731,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,GRAPEVINE_LeafTraits,LMA_spxyG70_30_byCultivar_ASD,regression,RMSEP,0.3129748096898685,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,LUCAS,LUCAS_pH_Organic_1763_LiuRandomOrganic,regression,RMSEP,0.38573626859797,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,COLZA,N_woOutlier,regression,RMSEP,0.261313477617408,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,COLZA,C_woOutlier,regression,RMSEP,3.25057209363664,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,COLZA,N_wOutlier,regression,RMSEP,0.2867562547601898,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,BERRY,brix_groupSampleID_stratDateVar_balRows,regression,RMSEP,4.979854130395485,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,ECOSIS_LeafTraits,Chla+b_spxyG_block2deg,regression,RMSEP,50.77478026847046,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,ECOSIS_LeafTraits,Chla+b_spxyG_species,regression,RMSEP,54.851487749536496,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-AOM-compact-repcv3-numpy,LUCAS,LUCAS_SOC_Cropland_8731_NocitaKS,regression,RMSEP,5.11386636072874,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,PLUMS,Firmness_spxy70,regression,RMSEP,0.2179417642917663,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,PEACH,Brix_spxy70,regression,RMSEP,1.2052076955230504,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,BEER,Beer_OriginalExtract_60_KS,regression,RMSEP,0.2501525477128738,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,BEER,Beer_OriginalExtract_60_YbaseSplit,regression,RMSEP,0.2582650895699052,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,BISCUIT,Biscuit_Sucrose_40_RandomSplit,regression,RMSEP,1.059007523767702,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,BISCUIT,Biscuit_Fat_40_RandomSplit,regression,RMSEP,0.8939438759350521,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,IncombustibleMaterial,TIC_spxy70,regression,RMSEP,3.2968834109902265,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,CORN,Corn_Oil_80_ZhengChenPelegYbaseSplit,regression,RMSEP,0.057681013673145,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,CORN,Corn_Starch_80_ZhengChenPelegYbaseSplit,regression,RMSEP,0.1606642218155613,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,GRAPEVINE_LeafTraits,WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,RMSEP,1.4751460396850986,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_ASD,regression,RMSEP,3.77962231206691,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,RMSEP,3.9886878365238143,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR,regression,RMSEP,3.774869993151164,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_NeoSpectra,regression,RMSEP,5.097421283297512,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,DIESEL,DIESEL_bp50_246_b-a,regression,RMSEP,3.230321688853193,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,DIESEL,DIESEL_bp50_246_hla-b,regression,RMSEP,3.001530417154315,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,DIESEL,DIESEL_bp50_246_hlb-a,regression,RMSEP,3.107897521385328,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,MALARIA,Malaria_Sporozoite_229_Maia,regression,RMSEP,34296.320061949,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,PHOSPHORUS,V25_spxyG,regression,RMSEP,0.3095320751492001,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,PHOSPHORUS,LP_spxyG,regression,RMSEP,0.1774079260705689,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,PHOSPHORUS,Pi_spxyG,regression,RMSEP,0.1780769289895707,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,PHOSPHORUS,NP_spxyG,regression,RMSEP,0.1031948335645607,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,PHOSPHORUS,MP_spxyG,regression,RMSEP,0.0199383083057409,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,MILK,Milk_Fat_1224_KS,regression,RMSEP,0.0889322232217998,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,AMYLOSE,Rice_Amylose_313_YbasedSplit,regression,RMSEP,2.29340793733984,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,TABLET,Escitalopramt_310_Zhao,regression,RMSEP,0.3755098234887173,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,QUARTZ,Quartz_spxy70,regression,RMSEP,0.017067188859121,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,WOOD_density,WOOD_Density_402_Olale,regression,RMSEP,0.1303185254916347,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,WOOD_density,WOOD_N_402_Olale,regression,RMSEP,0.0505739050839033,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,MALARIA,Malaria_Oocist_333_Maia,regression,RMSEP,8286.734934849637,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,ALPINE,ALPINE_P_291_KS,regression,RMSEP,0.0643323875803086,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,DarkResp,Rd25_GTtestSite,regression,RMSEP,0.4602749765858468,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,DarkResp,Rd25_XSBNtestSite,regression,RMSEP,0.301204476684956,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,DarkResp,Rd25_CBtestSite,regression,RMSEP,0.2411333748537153,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,DarkResp,Rd25_spxy70,regression,RMSEP,0.1948572053926899,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,MANURE21,All_manure_CaO_SPXY_strat_Manure_type,regression,RMSEP,7.607632911414243,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,MANURE21,All_manure_Total_N_SPXY_strat_Manure_type,regression,RMSEP,1.7641428634881262,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,MANURE21,All_manure_K2O_SPXY_strat_Manure_type,regression,RMSEP,2.5958124862573744,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,MANURE21,All_manure_MgO_SPXY_strat_Manure_type,regression,RMSEP,0.7739014414570137,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,MANURE21,All_manure_P2O5_SPXY_strat_Manure_type,regression,RMSEP,2.8673519842277515,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,FUSARIUM,Fv_Fm_grp70_30,regression,RMSEP,0.0320931331095499,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,GRAPEVINES,grapevine_chloride_556_KS,regression,RMSEP,998.5661557852828,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,BEEFMARBLING,Beef_Marbling_RandomSplit,regression,RMSEP,72.89567561347438,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,MILK,Milk_Lactose_1224_KS,regression,RMSEP,0.0587494253139075,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,MILK,Milk_Urea_1224_KS,regression,RMSEP,4.203651601757077,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,BERRY,ph_groupSampleID_stratDateVar_balRows,regression,RMSEP,0.3799760720366641,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,BERRY,ta_groupSampleID_stratDateVar_balRows,regression,RMSEP,2.599051170842058,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,ECOSIS_LeafTraits,Ccar_spxyG_block2deg,regression,RMSEP,65.92964669802046,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,GRAPEVINE_LeafTraits,LMA_spxyG70_30_byCultivar_ASD,regression,RMSEP,0.3036536968437875,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,LUCAS,LUCAS_pH_Organic_1763_LiuRandomOrganic,regression,RMSEP,0.4105477624801252,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,COLZA,N_woOutlier,regression,RMSEP,0.2585790093972522,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,COLZA,C_woOutlier,regression,RMSEP,3.386693764328246,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,COLZA,N_wOutlier,regression,RMSEP,0.2971067283353795,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,BERRY,brix_groupSampleID_stratDateVar_balRows,regression,RMSEP,4.97098106768497,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,ECOSIS_LeafTraits,Chla+b_spxyG_block2deg,regression,RMSEP,51.57849882769701,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,ECOSIS_LeafTraits,Chla+b_spxyG_species,regression,RMSEP,58.38404356873136,True
AOM_v0/tabpfn_comparison_per_dataset,SNV-ASLS-AOM-compact-repcv3-numpy,LUCAS,LUCAS_SOC_Cropland_8731_NocitaKS,regression,RMSEP,5.637224649198433,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,PLUMS,Firmness_spxy70,regression,RMSEP,0.320927853314207,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,PEACH,Brix_spxy70,regression,RMSEP,0.9862896201110516,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,BEER,Beer_OriginalExtract_60_KS,regression,RMSEP,0.2368898225553062,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,BEER,Beer_OriginalExtract_60_YbaseSplit,regression,RMSEP,0.2537831878709551,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,BISCUIT,Biscuit_Sucrose_40_RandomSplit,regression,RMSEP,0.881698340051363,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,BISCUIT,Biscuit_Fat_40_RandomSplit,regression,RMSEP,0.4371357596760806,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,IncombustibleMaterial,TIC_spxy70,regression,RMSEP,3.697718775126764,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,CORN,Corn_Oil_80_ZhengChenPelegYbaseSplit,regression,RMSEP,0.023698596821882,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,CORN,Corn_Starch_80_ZhengChenPelegYbaseSplit,regression,RMSEP,0.1818261145435869,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,GRAPEVINE_LeafTraits,WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,RMSEP,1.311399393762144,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_ASD,regression,RMSEP,3.7911966874422927,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,RMSEP,3.617613255820191,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR,regression,RMSEP,3.622234351157957,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_NeoSpectra,regression,RMSEP,4.977813573445099,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,DIESEL,DIESEL_bp50_246_b-a,regression,RMSEP,3.224619517838365,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,DIESEL,DIESEL_bp50_246_hla-b,regression,RMSEP,3.113807034100241,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,DIESEL,DIESEL_bp50_246_hlb-a,regression,RMSEP,3.1403701740773715,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,MALARIA,Malaria_Sporozoite_229_Maia,regression,RMSEP,34084.86211163086,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,PHOSPHORUS,V25_spxyG,regression,RMSEP,0.3267842243993711,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,PHOSPHORUS,LP_spxyG,regression,RMSEP,0.164560802119294,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,PHOSPHORUS,Pi_spxyG,regression,RMSEP,0.2104909387468921,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,PHOSPHORUS,NP_spxyG,regression,RMSEP,0.1132649379468528,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,PHOSPHORUS,MP_spxyG,regression,RMSEP,0.0218862867432378,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,MILK,Milk_Fat_1224_KS,regression,RMSEP,0.0926868587859671,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,AMYLOSE,Rice_Amylose_313_YbasedSplit,regression,RMSEP,2.277125418775644,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,TABLET,Escitalopramt_310_Zhao,regression,RMSEP,0.3842797212770678,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,QUARTZ,Quartz_spxy70,regression,RMSEP,8.706253867768506e-09,True
AOM_v0/tabpfn_comparison_per_dataset,ASLS-AOM-compact-cv5-numpy,WOOD_density,WOOD_Density_402_Olale,regression,RMSEP,0.1297791056854143,True
