schema_version,preset,cohort,dataset,task,canonical_name,model_class,module,selection,seed,status,error_message,n_train,n_test,n_features,rmsep,mae,r2,balanced_accuracy,macro_f1,score_metric,score_value,lower_is_better,ref_pls_score,score_ratio_vs_pls,fit_time_s,predict_time_s,started_at,ended_at,host,config_template,notes
0.1.0,fast_reliable,full57,All_manure_P2O5_SPXY_strat_Manure_type,regression,PLS-tuned-cv5,PLSRegression,sklearn.cross_decomposition,default,0,ok,,343,147,1003,2.617429376917057,1.9881716449668403,0.8717664240187915,,,rmsep,2.617429376917057,True,,,1.0538635270204395,0.0009518939768895507,2026-05-09T14:10:30.523350+00:00,2026-05-09T14:10:31.579887+00:00,U108-N257,bench/scenarios/configs/pls_tuned_cv5.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,All_manure_Total_N_SPXY_strat_Manure_type,regression,PLS-tuned-cv5,PLSRegression,sklearn.cross_decomposition,default,0,ok,,343,147,1003,1.7989955864482778,1.3724869211127473,0.9363767780068909,,,rmsep,1.7989955864482778,True,,,1.0257156250299886,0.0010721629951149225,2026-05-09T14:10:31.579987+00:00,2026-05-09T14:10:32.608801+00:00,U108-N257,bench/scenarios/configs/pls_tuned_cv5.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Milk_Fat_1224_KS,regression,PLS-tuned-cv5,PLSRegression,sklearn.cross_decomposition,default,0,ok,,181,221,255,0.12943462840701936,0.09420959592483004,0.9722841121666488,,,rmsep,0.12943462840701936,True,,,0.8105689489748329,0.0006918059661984444,2026-05-09T14:10:32.608926+00:00,2026-05-09T14:10:33.421996+00:00,U108-N257,bench/scenarios/configs/pls_tuned_cv5.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Milk_Lactose_1224_KS,regression,PLS-tuned-cv5,PLSRegression,sklearn.cross_decomposition,default,0,ok,,856,368,255,0.10898799650265295,0.08034727563707988,0.563351438486877,,,rmsep,0.10898799650265295,True,,,1.0144572409335524,0.0008690300164744258,2026-05-09T14:10:33.422113+00:00,2026-05-09T14:10:34.439337+00:00,U108-N257,bench/scenarios/configs/pls_tuned_cv5.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Milk_Urea_1224_KS,regression,PLS-tuned-cv5,PLSRegression,sklearn.cross_decomposition,default,0,ok,,856,368,255,4.9839565367153424,3.968049417466192,0.03512533460830647,,,rmsep,4.9839565367153424,True,,,0.9142595740268007,0.0007777750724926591,2026-05-09T14:10:34.439445+00:00,2026-05-09T14:10:35.356234+00:00,U108-N257,bench/scenarios/configs/pls_tuned_cv5.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Brix_spxy70,regression,PLS-tuned-cv5,PLSRegression,sklearn.cross_decomposition,default,0,failed,dataset_load_error: EmptyDataError: No columns to parse from file,,,,,,,,,,,True,,,0.016689538955688477,,2026-05-09T14:10:35.356340+00:00,2026-05-09T14:10:35.373005+00:00,U108-N257,bench/scenarios/configs/pls_tuned_cv5.yaml,
0.1.0,fast_reliable,full57,LP_spxyG,regression,PLS-tuned-cv5,PLSRegression,sklearn.cross_decomposition,default,0,ok,,169,88,2101,0.20154360012475772,0.1682795083222501,-1.6824974348171602,,,rmsep,0.20154360012475772,True,,,1.0594338789815083,0.001151610049419105,2026-05-09T14:10:35.373079+00:00,2026-05-09T14:10:36.435278+00:00,U108-N257,bench/scenarios/configs/pls_tuned_cv5.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,MP_spxyG,regression,PLS-tuned-cv5,PLSRegression,sklearn.cross_decomposition,default,0,ok,,169,88,2101,0.02120338956941468,0.01712155529929994,-0.2671907865317791,,,rmsep,0.02120338956941468,True,,,1.1306194519856945,0.001228993060067296,2026-05-09T14:10:36.435377+00:00,2026-05-09T14:10:37.568957+00:00,U108-N257,bench/scenarios/configs/pls_tuned_cv5.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,NP_spxyG,regression,PLS-tuned-cv5,PLSRegression,sklearn.cross_decomposition,default,0,ok,,169,88,2101,0.11137986829887914,0.090715250299524,-0.45701341467722045,,,rmsep,0.11137986829887914,True,,,1.1606783480383456,0.0011667440412566066,2026-05-09T14:10:37.569097+00:00,2026-05-09T14:10:38.732798+00:00,U108-N257,bench/scenarios/configs/pls_tuned_cv5.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Pi_spxyG,regression,PLS-tuned-cv5,PLSRegression,sklearn.cross_decomposition,default,0,ok,,169,88,2101,0.17788845312757307,0.147609467999221,-1.3338866012726966,,,rmsep,0.17788845312757307,True,,,1.0435005039907992,0.0011586829787120223,2026-05-09T14:10:38.732913+00:00,2026-05-09T14:10:39.779400+00:00,U108-N257,bench/scenarios/configs/pls_tuned_cv5.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,V25_spxyG,regression,PLS-tuned-cv5,PLSRegression,sklearn.cross_decomposition,default,0,ok,,168,82,2101,0.3158432975679584,0.27310724437364453,-0.8069783144538538,,,rmsep,0.3158432975679584,True,,,1.0771362469531596,0.0011489930329844356,2026-05-09T14:10:39.779515+00:00,2026-05-09T14:10:40.859731+00:00,U108-N257,bench/scenarios/configs/pls_tuned_cv5.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Firmness_spxy70,regression,PLS-tuned-cv5,PLSRegression,sklearn.cross_decomposition,default,0,ok,,28,12,600,0.36338309538447194,0.31970631031108576,-1.3746247215251732,,,rmsep,0.36338309538447194,True,,,0.7841120350640267,0.00041698303539305925,2026-05-09T14:10:40.859836+00:00,2026-05-09T14:10:41.646104+00:00,U108-N257,bench/scenarios/configs/pls_tuned_cv5.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,ALPINE_P_291_KS,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,247,44,2151,0.06848993197044527,0.051989269471063214,0.5405190931190444,,,rmsep,0.06848993197044527,True,,,20.811806601006538,0.0001261949073523283,2026-05-09T14:10:41.646218+00:00,2026-05-09T14:11:02.460942+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Rice_Amylose_313_YbasedSplit,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,203,110,1154,2.9823563433194877,2.3456554711201947,0.6750360494674428,,,rmsep,2.9823563433194877,True,,,9.5232810449088,0.0001680899877101183,2026-05-09T14:11:02.461049+00:00,2026-05-09T14:11:11.985925+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Beef_Marbling_RandomSplit,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,554,278,331,72.36303684807957,56.389174125920405,0.4691133567852933,,,rmsep,72.36303684807957,True,,,7.104952628025785,0.00011624803300946951,2026-05-09T14:11:11.986054+00:00,2026-05-09T14:11:19.092827+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Beer_OriginalExtract_60_KS,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,40,20,576,0.5128446653439307,0.3596739222112003,0.8972200507659099,,,rmsep,0.5128446653439307,True,,,4.328365167952143,6.119708996266127e-05,2026-05-09T14:11:19.092933+00:00,2026-05-09T14:11:23.422788+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Beer_OriginalExtract_60_YbaseSplit,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,40,20,576,0.4314911351590606,0.317008483510523,0.9687427382892265,,,rmsep,0.4314911351590606,True,,,4.288132896996103,5.989603232592344e-05,2026-05-09T14:11:23.422913+00:00,2026-05-09T14:11:27.712565+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,brix_groupSampleID_stratDateVar_balRows,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,1434,699,2101,3.600276436660117,2.8142903199865508,0.5660635401364056,,,rmsep,3.600276436660117,True,,,103.93797431897838,0.00144316500518471,2026-05-09T14:11:27.712692+00:00,2026-05-09T14:13:11.653660+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,ph_groupSampleID_stratDateVar_balRows,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,912,489,2101,0.33332446218386574,0.2530729126115548,0.47727426576220033,,,rmsep,0.33332446218386574,True,,,67.17155273503158,0.004417937947437167,2026-05-09T14:13:11.653804+00:00,2026-05-09T14:14:18.831847+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,ta_groupSampleID_stratDateVar_balRows,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,912,489,2101,1.9258932939421234,1.4915969951303463,0.3810552293962761,,,rmsep,1.9258932939421234,True,,,79.42160722904373,0.004128198022954166,2026-05-09T14:14:18.831993+00:00,2026-05-09T14:15:38.259751+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Biscuit_Fat_40_RandomSplit,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,40,32,700,0.2765968265019715,0.22826644927738005,0.9804539730961367,,,rmsep,0.2765968265019715,True,,,2.5442690359195694,6.13390002399683e-05,2026-05-09T14:15:38.259911+00:00,2026-05-09T14:15:40.806242+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Biscuit_Sucrose_40_RandomSplit,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,40,32,700,0.8638923025679375,0.6975689625804836,0.9507681913546231,,,rmsep,0.8638923025679375,True,,,2.4012146069435403,7.13900662958622e-05,2026-05-09T14:15:40.806374+00:00,2026-05-09T14:15:43.209169+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,C_woOutlier,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,1210,1209,1154,2.2098010790069464,0.9107777874518769,0.37591236128978434,,,rmsep,2.2098010790069464,True,,,47.86113003001083,0.0005837379721924663,2026-05-09T14:15:43.209303+00:00,2026-05-09T14:16:31.072557+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,N_wOutlier,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,1220,1207,1154,0.3541794620370173,0.2524805277196173,0.941819854910889,,,rmsep,0.3541794620370173,True,,,49.54489498701878,0.003023201017640531,2026-05-09T14:16:31.072687+00:00,2026-05-09T14:17:20.622605+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,N_woOutlier,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,1205,1207,1154,0.27934965316672394,0.20291678918918224,0.9638070214844319,,,rmsep,0.27934965316672394,True,,,45.864098876016214,0.002686190069653094,2026-05-09T14:17:20.622746+00:00,2026-05-09T14:18:06.491556+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Corn_Oil_80_ZhengChenPelegYbaseSplit,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,64,16,700,0.03433192240857115,0.02696546470992567,0.9610053258397061,,,rmsep,0.03433192240857115,True,,,6.817619718029164,4.838895983994007e-05,2026-05-09T14:18:06.491699+00:00,2026-05-09T14:18:13.311368+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Corn_Starch_80_ZhengChenPelegYbaseSplit,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,64,16,700,0.13232431706090889,0.11039101480529512,0.972447157115811,,,rmsep,0.13232431706090889,True,,,6.975985186058097,6.0668098740279675e-05,2026-05-09T14:18:13.311489+00:00,2026-05-09T14:18:20.288931+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,DIESEL_bp50_246_b-a,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,113,113,401,2.9008697083224084,2.3194913099728,0.9620876777102818,,,rmsep,2.9008697083224084,True,,,2.978667176095769,9.090395178645849e-05,2026-05-09T14:18:20.289069+00:00,2026-05-09T14:18:23.269267+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,DIESEL_bp50_246_hla-b,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,133,113,401,2.602945863934151,2.0090278000144117,0.9768068893874877,,,rmsep,2.602945863934151,True,,,2.8861745829926804,9.529408998787403e-05,2026-05-09T14:18:23.269383+00:00,2026-05-09T14:18:26.157220+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,DIESEL_bp50_246_hlb-a,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,133,113,401,2.9076605489905454,2.282525488333082,0.9619099669444799,,,rmsep,2.9076605489905454,True,,,2.9147134139202535,0.00010035000741481781,2026-05-09T14:18:26.157351+00:00,2026-05-09T14:18:29.073683+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Rd25_CBtestSite,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,324,146,2151,0.2699915429339117,0.22454610890390242,0.08789669978020476,,,rmsep,0.2699915429339117,True,,,26.034581354935654,0.00028852198738604784,2026-05-09T14:18:29.073812+00:00,2026-05-09T14:18:55.110289+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Rd25_GTtestSite,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,297,173,2151,0.25574863007774173,0.2058040095839817,-0.16313276746420535,,,rmsep,0.25574863007774173,True,,,23.733417132054456,0.0003705719718709588,2026-05-09T14:18:55.110404+00:00,2026-05-09T14:19:18.845772+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Rd25_XSBNtestSite,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,319,151,2151,0.27160820442616973,0.20840040038547428,0.11807723996722996,,,rmsep,0.27160820442616973,True,,,26.42134695209097,0.00036119797732681036,2026-05-09T14:19:18.845894+00:00,2026-05-09T14:19:45.269136+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Rd25_spxy70,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,329,141,2151,0.16877474812473414,0.13520198690130056,0.5779610377835989,,,rmsep,0.16877474812473414,True,,,28.00267018796876,0.00031479401513934135,2026-05-09T14:19:45.269244+00:00,2026-05-09T14:20:13.273838+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Ccar_spxyG_block2deg,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,1016,3229,196,61.476483389784974,33.23752037474606,-586.1946444440208,,,rmsep,61.476483389784974,True,,,8.291146332980134,0.00031784106977283955,2026-05-09T14:20:13.273955+00:00,2026-05-09T14:20:21.567120+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Chla+b_spxyG_block2deg,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,2925,3925,196,90.58330874402404,47.85972769620348,-50.858902694580834,,,rmsep,90.58330874402404,True,,,23.421003374969587,0.00035470700822770596,2026-05-09T14:20:21.567253+00:00,2026-05-09T14:20:44.990613+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Chla+b_spxyG_species,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,3734,3116,196,72.01787509980218,35.48196282452237,-20.639487672622938,,,rmsep,72.01787509980218,True,,,33.605334853054956,0.0006010710494592786,2026-05-09T14:20:44.990832+00:00,2026-05-09T14:21:18.598814+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,LMA_spxyG_block2deg,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,failed_terminal,timeout_1200s: fit exceeded dispatch.timeout_s budget (D-C-019 subprocess terminate),,,,,,,,,,,True,,,1200.637446641922,,2026-05-09T14:21:18.598978+00:00,2026-05-09T14:41:19.236288+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,
0.1.0,fast_reliable,full57,FinalScore_grp70_30_scoreQ,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,failed,fit_error: FloatingPointError: non-finite RMSE encountered during CV,,,,,,,,,,,True,,,49.01516819000244,,2026-05-09T14:41:19.236520+00:00,2026-05-09T14:42:08.251658+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,
0.1.0,fast_reliable,full57,Fv_Fm_grp70_30,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,351,167,2177,0.032053787617523116,0.02188701557439484,0.2594357398941063,,,rmsep,0.032053787617523116,True,,,29.012036376981996,0.0004763019969686866,2026-05-09T14:42:08.251773+00:00,2026-05-09T14:42:37.265831+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Tleaf_grp70_30,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,failed,fit_error: FloatingPointError: non-finite RMSE encountered during CV,,,,,,,,,,,True,,,30.248077869415283,,2026-05-09T14:42:37.265938+00:00,2026-05-09T14:43:07.513980+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,
0.1.0,fast_reliable,full57,grapevine_chloride_556_KS,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,388,167,1023,1028.8405873558593,803.4459679978443,0.5263104936761003,,,rmsep,1028.8405873558593,True,,,15.170483488007449,0.00022682396229356527,2026-05-09T14:43:07.514094+00:00,2026-05-09T14:43:22.686224+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,An_spxyG70_30_byCultivar_ASD,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,78,34,2101,3.6525825706359347,2.8571323335017658,-0.04020138358497394,,,rmsep,3.6525825706359347,True,,,8.458452439983375,0.00020302203483879566,2026-05-09T14:43:22.686332+00:00,2026-05-09T14:43:31.146427+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,An_spxyG70_30_byCultivar_MicroNIR,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,81,35,125,3.5055507996418447,2.8048196338474902,0.25557288438994663,,,rmsep,3.5055507996418447,True,,,1.1893816809169948,3.8007041439414024e-05,2026-05-09T14:43:31.146545+00:00,2026-05-09T14:43:32.337518+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,80,35,276,3.7676602055426414,3.2038735679492722,0.14008978073505585,,,rmsep,3.7676602055426414,True,,,2.126615854096599,5.196407437324524e-05,2026-05-09T14:43:32.337624+00:00,2026-05-09T14:43:34.466008+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,An_spxyG70_30_byCultivar_NeoSpectra,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,82,37,257,4.744150141641229,3.665298638783411,-0.2438598531634717,,,rmsep,4.744150141641229,True,,,2.019743921002373,7.879792246967554e-05,2026-05-09T14:43:34.466142+00:00,2026-05-09T14:43:36.487520+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,LMA_spxyG70_30_byCultivar_ASD,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,1092,472,2101,0.30055572209975373,0.23444159814377954,0.91634673196961,,,rmsep,0.30055572209975373,True,,,80.75126499007456,0.00110459397546947,2026-05-09T14:43:36.487667+00:00,2026-05-09T14:44:57.241517+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,77,35,276,1.314575388962129,1.1240351960746122,0.3965478455884829,,,rmsep,1.314575388962129,True,,,1.8893992049852386,5.994504317641258e-05,2026-05-09T14:44:57.241649+00:00,2026-05-09T14:44:59.133117+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,TIC_spxy70,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,43,19,254,4.362888539612424,3.722729150087172,0.587700192899358,,,rmsep,4.362888539612424,True,,,1.2663990129949525,4.965101834386587e-05,2026-05-09T14:44:59.133246+00:00,2026-05-09T14:45:00.401271+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,LUCAS_SOC_Cropland_8731_NocitaKS,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,6111,2620,4200,4.5435437516310495,3.3407422098428454,0.5087461525320377,,,rmsep,4.5435437516310495,True,,,1134.1813476439565,0.0057469860184937716,2026-05-09T14:45:00.401389+00:00,2026-05-09T15:03:54.590122+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,LUCAS_SOC_all_26650_NocitaKS,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,failed_terminal,timeout_1200s: fit exceeded dispatch.timeout_s budget (D-C-019 subprocess terminate),,,,,,,,,,,True,,,1200.0939927101135,,2026-05-09T15:03:54.590543+00:00,2026-05-09T15:23:54.684485+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,
0.1.0,fast_reliable,full57,LUCAS_pH_Organic_1763_LiuRandomOrganic,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,1175,588,4200,0.36810258603166596,0.2628866797320094,0.8905645031464657,,,rmsep,0.36810258603166596,True,,,202.00936314789578,0.005311878980137408,2026-05-09T15:23:54.684609+00:00,2026-05-09T15:27:16.700803+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Malaria_Oocist_333_Maia,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,227,106,2151,7761.887365055965,3627.2877545334422,-0.004394027465183914,,,rmsep,7761.887365055965,True,,,50.22705116996076,0.00022628100123256445,2026-05-09T15:27:16.700961+00:00,2026-05-09T15:28:06.930220+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,Malaria_Sporozoite_229_Maia,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,138,91,2151,33849.27758311631,15883.938534127754,-0.04229455238673108,,,rmsep,33849.27758311631,True,,,13.494254974997602,0.0002066449960693717,2026-05-09T15:28:06.930343+00:00,2026-05-09T15:28:20.426407+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,All_manure_CaO_SPXY_strat_Manure_type,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,343,147,1003,7.916910547896318,5.973542261072372,0.5850277943181423,,,rmsep,7.916910547896318,True,,,12.806420529959723,0.00020061398390680552,2026-05-09T15:28:20.426527+00:00,2026-05-09T15:28:33.234695+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,All_manure_K2O_SPXY_strat_Manure_type,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,343,147,1003,2.7697645735036738,2.195375044392205,0.7961084919031113,,,rmsep,2.7697645735036738,True,,,13.148008347954601,0.00025514792650938034,2026-05-09T15:28:33.234808+00:00,2026-05-09T15:28:46.384470+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,fast_reliable,full57,All_manure_MgO_SPXY_strat_Manure_type,regression,AOMRidge-global-compact-none,AOMRidgeRegressor,aomridge.estimators,default,0,ok,,343,147,1003,0.8766116578685749,0.6389018881584138,0.8621990336751142,,,rmsep,0.8766116578685749,True,,,13.754279245971702,0.0001908199628815055,2026-05-09T15:28:46.384598+00:00,2026-05-09T15:29:00.140568+00:00,U108-N257,bench/scenarios/configs/aomridge_global_compact_none.yaml,dispatch: provisional production fit/predict (D-C-006).
