dataset,database_name,pipeline,n_train,n_test,n_features,ref_rmse_pls,ref_rmse_paper_ridge,ref_rmse_tabpfn_raw,ref_rmse_tabpfn_opt,ref_rmse_cnn,ref_rmse_catboost,ref_rmse_aom_ridge_curated_best,status,error_message,rmsep,fit_time_s,predict_time_s,relative_rmsep_vs_pls,relative_rmsep_vs_paper_ridge,relative_rmsep_vs_tabpfn_raw,relative_rmsep_vs_tabpfn_opt,relative_rmsep_vs_cnn,relative_rmsep_vs_catboost,relative_rmsep_vs_aom_ridge_curated_best
C_woOutlier,COLZA,Concat-SNV-FCK-AOMPLS,1210,1209,1154,1.6479925765618069,2.249895808738,0.838604593642227,0.7934057539308966,1.083652343279137,1.10283466346398,,OK,,1.5831025523080295,298.3542435049312,0.6808301010169089,-0.039375192083180854,-0.29636628231419515,0.8877818751651474,0.9953252726799777,0.46089524202711907,0.43548494144674255,
TIC_spxy70,IncombustibleMaterial,PLS-baseline,43,19,254,2.787786960121247,2.506867785916912,3.4640680128660866,2.9618158540951023,4.484732080735033,3.8836388033062335,3.727188326568226,OK,,4.0675223382731485,0.0018361489055678248,0.00019588100258260965,0.4590506363858746,0.6225516004967175,0.1742039484114455,0.37332046914708106,-0.09302891119272949,0.047348258754230876,0.09131119275056365
TIC_spxy70,IncombustibleMaterial,FCK-PLS,43,19,254,2.787786960121247,2.506867785916912,3.4640680128660866,2.9618158540951023,4.484732080735033,3.8836388033062335,3.727188326568226,OK,,4.144764628339589,0.01009960297960788,0.001372512080706656,0.48675802262857415,0.6533638716904246,0.19650209318791934,0.39939983865266404,-0.07580552110478023,0.06723741270971262,0.11203520326429062
TIC_spxy70,IncombustibleMaterial,FCK-AOMPLS,43,19,254,2.787786960121247,2.506867785916912,3.4640680128660866,2.9618158540951023,4.484732080735033,3.8836388033062335,3.727188326568226,OK,,3.2228083113246835,2.988888382911682,0.0015858049737289548,0.15604540713703474,0.2855916572185353,-0.06964635239415828,0.08811906954604365,-0.28138219779753804,-0.17015755724218462,-0.1353245318054389
TIC_spxy70,IncombustibleMaterial,Concat-SNV-FCK-AOMPLS,43,19,254,2.787786960121247,2.506867785916912,3.4640680128660866,2.9618158540951023,4.484732080735033,3.8836388033062335,3.727188326568226,OK,,3.983475803025262,6.475109471008182,0.0021047519985586405,0.42890251658685274,0.589025087562911,0.14994156818804205,0.34494377748622695,-0.11176950343656122,0.02570707647529824,0.06876161170342865
Beer_OriginalExtract_60_YbaseSplit,BEER,PLS-baseline,40,20,576,0.2559337959455767,0.1910032468197337,0.2248612839143847,0.1518057882280002,,0.8248772788864936,0.2675316889550252,OK,,0.3945825345439309,0.004356129094958305,0.00026701693423092365,0.541736733463045,1.065842026844353,0.7547820045987421,1.5992588237235021,,-0.5216469835651432,0.47490017382675065
Beer_OriginalExtract_60_YbaseSplit,BEER,FCK-PLS,40,20,576,0.2559337959455767,0.1910032468197337,0.2248612839143847,0.1518057882280002,,0.8248772788864936,0.2675316889550252,OK,,0.25354186282478175,0.06136755004990846,0.0028479599859565496,-0.009345905693922463,0.3274217430663424,0.12754787489925157,0.6701725657784674,,-0.6926308078614563,-0.05229222072677642
Beer_OriginalExtract_60_YbaseSplit,BEER,FCK-AOMPLS,40,20,576,0.2559337959455767,0.1910032468197337,0.2248612839143847,0.1518057882280002,,0.8248772788864936,0.2675316889550252,OK,,0.4124023427455804,11.227698168950155,0.002434983034618199,0.6113633653652999,1.1591378660426654,0.8340300098197493,1.7166443885933056,,-0.5000440025426757,0.541508388619
Beer_OriginalExtract_60_YbaseSplit,BEER,Concat-SNV-FCK-AOMPLS,40,20,576,0.2559337959455767,0.1910032468197337,0.2248612839143847,0.1518057882280002,,0.8248772788864936,0.2675316889550252,OK,,0.2835973718338142,13.439681162009947,0.007990858983248472,0.10808879611241373,0.48477775407383317,0.2612103199668341,0.8681591469218128,,-0.6561944678405449,0.060051513678776924
Firmness_spxy70,PLUMS,PLS-baseline,28,12,600,0.4653151011794641,0.2577670813995798,0.2609965718246939,0.2572658569578188,,0.2918197830454076,0.2115866017821452,OK,,0.4130836899473489,0.003151541925035417,0.00022766494657844305,-0.11224955111003465,0.6025463286640691,0.5827169186912113,0.605668528393482,,0.41554381829922904,0.9523149692279198
Firmness_spxy70,PLUMS,FCK-PLS,28,12,600,0.4653151011794641,0.2577670813995798,0.2609965718246939,0.2572658569578188,,0.2918197830454076,0.2115866017821452,OK,,0.464283192239779,0.050756094977259636,0.0015609750989824533,-0.0022176562442729475,0.8011733294992252,0.7788861707793948,0.8046825090975935,,0.5909928634534547,1.1942939124180296
Firmness_spxy70,PLUMS,FCK-AOMPLS,28,12,600,0.4653151011794641,0.2577670813995798,0.2609965718246939,0.2572658569578188,,0.2918197830454076,0.2115866017821452,OK,,0.4288261659633409,10.112972697941586,0.0016235760413110256,-0.07841768969808283,0.6636188129026157,0.643033710999755,0.6668599985798,,0.46948970178836325,1.0267170149311768
Firmness_spxy70,PLUMS,Concat-SNV-FCK-AOMPLS,28,12,600,0.4653151011794641,0.2577670813995798,0.2609965718246939,0.2572658569578188,,0.2918197830454076,0.2115866017821452,OK,,0.3388488754247045,84.26936850103084,0.0019448259845376015,-0.2717862055931508,0.3145544946425298,0.29828860607526453,0.3171156073005912,,0.16115799925729868,0.601466598407737
