database_name,dataset,task,model,result_label,result_dir,status,status_details,preprocessing_pipeline,RMSECV,RMSE_MF,RMSEP,MAE_test,r2_test,search_mean_score,seed,n_splits,best_config_json,best_model_params_json,best_fold_scores_json,trial_values_json,search_results_path,best_config_path,final_predictions_path,fold_predictions_path,rmse_mf_source,artifact_best_config_format,artifact_search_results_format,artifact_final_predictions_format
ECOSIS_LeafTraits,Chla+b_spxyG_species,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,SG_15_3_2 + SNV,17.204474192225486,,63.69881633405782,31.153741022349273,-15.928913748892278,17.204474192225486,42.0,3.0,"{""final_repr"": ""None"", ""scaler"": ""None"", ""scatter"": ""SNV"", ""shape"": ""SG_15_3_2""}","{""alpha"": 0.005078929047587375}","[16.758071758174232, 17.75273216686255, 17.10261865163967]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Chla+b_spxyG_species__search_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Chla+b_spxyG_species__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Chla+b_spxyG_species__final_predictions.csv,,,legacy,legacy_parquet,legacy
CORN,Corn_Oil_80_ZhengChenPelegYbaseSplit,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,SG_21_3_2 + SNV + OSC,0.06474413071598918,,0.04255192371703622,0.032469930229691524,0.9400971550702651,0.06474413071598918,42.0,3.0,"{""final_repr"": ""OSC"", ""scaler"": ""None"", ""scatter"": ""SNV"", ""shape"": ""SG_21_3_2""}","{""alpha"": 0.008145565339861834}","[0.04896962235260211, 0.07257934408957398, 0.07268342570579145]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Corn_Oil_80_ZhengChenPelegYbaseSplit__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Corn_Oil_80_ZhengChenPelegYbaseSplit__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Corn_Oil_80_ZhengChenPelegYbaseSplit__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
CORN,Corn_Starch_80_ZhengChenPelegYbaseSplit,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,Gaussian_1_2 + SNV + OSC + StandardScaler,0.19624353743149284,,0.19691164084077378,0.1541359811364993,0.9389859469267324,0.19624353743149284,42.0,3.0,"{""final_repr"": ""OSC"", ""scaler"": ""StandardScaler"", ""scatter"": ""SNV"", ""shape"": ""Gaussian_1_2""}","{""alpha"": 0.0010215156685612666}","[0.18448845825994095, 0.17357379403009718, 0.23066836000444044]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Corn_Starch_80_ZhengChenPelegYbaseSplit__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Corn_Starch_80_ZhengChenPelegYbaseSplit__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Corn_Starch_80_ZhengChenPelegYbaseSplit__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
DIESEL,DIESEL_bp50_246_b-a,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,ASLSBaseline + SNV + OSC,2.758851948546143,,2.838465222966137,2.251210819987334,0.9637012978926209,2.758851948546143,42.0,3.0,"{""final_repr"": ""OSC"", ""scaler"": ""None"", ""scatter"": ""SNV"", ""shape"": ""ASLSBaseline""}","{""alpha"": 0.0010215156685612666}","[1.9760560068306623, 2.7062641718184035, 3.5942356669893627]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/DIESEL_bp50_246_b-a__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/DIESEL_bp50_246_b-a__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/DIESEL_bp50_246_b-a__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
DIESEL,DIESEL_bp50_246_hla-b,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,ASLSBaseline + SNV,3.4078136487011776,,2.719963167674533,2.0826833306263133,0.974674689780498,3.4078136487011776,42.0,3.0,"{""final_repr"": ""None"", ""scaler"": ""None"", ""scatter"": ""SNV"", ""shape"": ""ASLSBaseline""}","{""alpha"": 0.0012666337284957846}","[3.410146313949354, 3.448828260245344, 3.364466371908835]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/DIESEL_bp50_246_hla-b__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/DIESEL_bp50_246_hla-b__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/DIESEL_bp50_246_hla-b__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
DIESEL,DIESEL_bp50_246_hlb-a,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,ASLSBaseline + SNV,2.984974171662067,,2.7879913509722343,2.2544124302068984,0.9649807544214476,2.984974171662067,42.0,3.0,"{""final_repr"": ""None"", ""scaler"": ""None"", ""scatter"": ""SNV"", ""shape"": ""ASLSBaseline""}","{""alpha"": 0.0010215156685612666}","[3.2151725598216006, 2.626988789505485, 3.112761165659116]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/DIESEL_bp50_246_hlb-a__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/DIESEL_bp50_246_hlb-a__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/DIESEL_bp50_246_hlb-a__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
TABLET,Escitalopramt_310_Zhao,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,SG_21_2_1 + SNV,0.30894045619954585,,0.37912225635978286,0.3094566213749365,0.855436513809115,0.30894045619954585,42.0,3.0,"{""final_repr"": ""None"", ""scaler"": ""None"", ""scatter"": ""SNV"", ""shape"": ""SG_21_2_1""}","{""alpha"": 0.10839957584755236}","[0.3082579600954887, 0.30786866696008586, 0.3106947415430631]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Escitalopramt_310_Zhao__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Escitalopramt_310_Zhao__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Escitalopramt_310_Zhao__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
PLUMS,Firmness_spxy70,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,SG_21_3_2 + SNV + OSC,0.36782427917176025,,0.2577670813995798,0.21788147114443146,-0.19486943846007998,0.36782427917176025,42.0,3.0,"{""final_repr"": ""OSC"", ""scaler"": ""None"", ""scatter"": ""SNV"", ""shape"": ""SG_21_3_2""}","{""alpha"": 0.3892116421572733}","[0.27791637510689116, 0.5399120010506143, 0.2856444613577751]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Firmness_spxy70__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Firmness_spxy70__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Firmness_spxy70__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
FUSARIUM,Fv_Fm_grp70_30,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,SG_21_2_1 + SNV + Haar + MinMaxScaler,0.035988882684857094,,0.028357067005403653,0.02005622509657636,0.420402294238717,0.035988882684857094,42.0,3.0,"{""final_repr"": ""Haar"", ""scaler"": ""MinMaxScaler"", ""scatter"": ""SNV"", ""shape"": ""SG_21_2_1""}","{""alpha"": 99.09387789987424}","[0.032794477788095994, 0.0334625575405948, 0.04170961272588051]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Fv_Fm_grp70_30__search_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Fv_Fm_grp70_30__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Fv_Fm_grp70_30__final_predictions.csv,,,legacy,legacy_parquet,legacy
GRAPEVINE_LeafTraits,LMA_spxyG70_30_byCultivar_ASD,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,OSC + StandardScaler,0.28241095632017893,,0.3040851789224942,0.2371520721162464,0.9143704982474966,0.28241095632017893,42.0,3.0,"{""final_repr"": ""OSC"", ""scaler"": ""StandardScaler"", ""scatter"": ""None"", ""shape"": ""None""}","{""alpha"": 0.9846738873614566}","[0.2815938117974461, 0.28258048362129995, 0.28305857354179076]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/LMA_spxyG70_30_byCultivar_ASD__search_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/LMA_spxyG70_30_byCultivar_ASD__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/LMA_spxyG70_30_byCultivar_ASD__final_predictions.csv,,,legacy,legacy_parquet,legacy
PHOSPHORUS,LP_spxyG,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,SG_21_3_2 + SNV,0.05224812728281066,,0.17154125666843584,0.14449919967204317,-0.9432938038084959,0.05224812728281066,42.0,3.0,"{""final_repr"": ""None"", ""scaler"": ""None"", ""scatter"": ""SNV"", ""shape"": ""SG_21_3_2""}","{""alpha"": 1.2420777462285266}","[0.05587087134167541, 0.051961432422306116, 0.04891207808445043]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/LP_spxyG__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/LP_spxyG__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/LP_spxyG__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
LUCAS,LUCAS_SOC_Cropland_8731_NocitaKS,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,Gaussian_1_2 + SNV + AreaNormalization + MinMaxScaler,9.708062122059353,,4.599714710619973,3.370770896120315,0.49652451579499957,9.708062122059353,42.0,3.0,"{""final_repr"": ""AreaNormalization"", ""scaler"": ""MinMaxScaler"", ""scatter"": ""SNV"", ""shape"": ""Gaussian_1_2""}","{""alpha"": 0.057012568613371555}","[10.075385968943392, 9.779941473537493, 9.268858923697172]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/LUCAS_SOC_Cropland_8731_NocitaKS__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/LUCAS_SOC_Cropland_8731_NocitaKS__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/LUCAS_SOC_Cropland_8731_NocitaKS__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
LUCAS,LUCAS_pH_Organic_1763_LiuRandomOrganic,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,ASLSBaseline + SNV + OSC,0.3447222509872478,,0.3307517321744063,0.2345362392017931,0.9116463019580594,0.3447222509872478,42.0,3.0,"{""final_repr"": ""OSC"", ""scaler"": ""None"", ""scatter"": ""SNV"", ""shape"": ""ASLSBaseline""}","{""alpha"": 0.0060252157362038605}","[0.32402996577206306, 0.35195335232625585, 0.35818343486342435]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/LUCAS_pH_Organic_1763_LiuRandomOrganic__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/LUCAS_pH_Organic_1763_LiuRandomOrganic__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/LUCAS_pH_Organic_1763_LiuRandomOrganic__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
PHOSPHORUS,MP_spxyG,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,SG_15_2_1 + SNV + OSC,0.010970072177704545,,0.02108042074371715,0.015779926035035915,-0.25253528913005807,0.010970072177704545,42.0,3.0,"{""final_repr"": ""OSC"", ""scaler"": ""None"", ""scatter"": ""SNV"", ""shape"": ""SG_15_2_1""}","{""alpha"": 0.1806843210114214}","[0.010714866402930503, 0.011053486340666916, 0.01114186378951622]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/MP_spxyG__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/MP_spxyG__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/MP_spxyG__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
MILK,Milk_Fat_1224_KS,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,Gaussian_1_2 + SNV,0.06451352456560942,,0.08624806200312886,0.0517644981527775,0.987693727625579,0.06451352456560942,42.0,3.0,"{""final_repr"": ""None"", ""scaler"": ""None"", ""scatter"": ""SNV"", ""shape"": ""Gaussian_1_2""}","{""alpha"": 0.0010215156685612666}","[0.07123223372121432, 0.061494743605640195, 0.060813596369973764]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Milk_Fat_1224_KS__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Milk_Fat_1224_KS__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Milk_Fat_1224_KS__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
MILK,Milk_Lactose_1224_KS,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,Gaussian_1_2 + SNV + OSC + MinMaxScaler,0.06025648266466856,,0.0542675268453658,0.043189310601360165,0.8917433073022606,0.06025648266466856,42.0,3.0,"{""final_repr"": ""OSC"", ""scaler"": ""MinMaxScaler"", ""scatter"": ""SNV"", ""shape"": ""Gaussian_1_2""}","{""alpha"": 0.0010215156685612666}","[0.057475229123461466, 0.06539504468319646, 0.05789917418734777]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Milk_Lactose_1224_KS__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Milk_Lactose_1224_KS__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Milk_Lactose_1224_KS__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
MILK,Milk_Urea_1224_KS,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,SG_11_2_1 + SNV + MinMaxScaler,4.293991904341801,,4.191121229855326,3.2062819511954452,0.3176882394948841,4.293991904341801,42.0,3.0,"{""final_repr"": ""None"", ""scaler"": ""MinMaxScaler"", ""scatter"": ""SNV"", ""shape"": ""SG_11_2_1""}","{""alpha"": 0.0010215156685612666}","[4.2949084277466545, 4.239777549382373, 4.347289735896374]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Milk_Urea_1224_KS__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Milk_Urea_1224_KS__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Milk_Urea_1224_KS__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
PHOSPHORUS,NP_spxyG,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,Gaussian_1_2 + SNV,0.045950467677357415,,0.11872544159770934,0.09958938548124169,-0.6555326015071012,0.045950467677357415,42.0,3.0,"{""final_repr"": ""None"", ""scaler"": ""None"", ""scatter"": ""SNV"", ""shape"": ""Gaussian_1_2""}","{""alpha"": 0.10078914959537245}","[0.04456901293422837, 0.044441494234922795, 0.048840895862921084]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/NP_spxyG__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/NP_spxyG__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/NP_spxyG__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
COLZA,N_wOutlier,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,SNV + AreaNormalization + MinMaxScaler,0.3356692993209538,,0.2677192893391858,0.18747473885461813,0.9667579820985293,0.3356692993209538,42.0,3.0,"{""final_repr"": ""AreaNormalization"", ""scaler"": ""MinMaxScaler"", ""scatter"": ""SNV"", ""shape"": ""None""}","{""alpha"": 0.3718596072567011}","[0.32594788441894756, 0.3602190932626817, 0.3208409202812321]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/N_wOutlier__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/N_wOutlier__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/N_wOutlier__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
COLZA,N_woOutlier,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,SNV + OSC,0.2347536023496166,,0.22633050919903183,0.16323146018650317,0.9762417606625328,0.2347536023496166,42.0,3.0,"{""final_repr"": ""OSC"", ""scaler"": ""None"", ""scatter"": ""SNV"", ""shape"": ""None""}","{""alpha"": 0.0019517224641449498}","[0.23492640303645276, 0.23312832046793905, 0.2362060835444579]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/N_woOutlier__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/N_woOutlier__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/N_woOutlier__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
PHOSPHORUS,Pi_spxyG,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,SNV,0.042123148726551964,,0.1783382503206829,0.14095313978147964,-1.345704151215652,0.042123148726551964,42.0,3.0,"{""final_repr"": ""None"", ""scaler"": ""None"", ""scatter"": ""SNV"", ""shape"": ""None""}","{""alpha"": 0.0012666337284957846}","[0.03936952098038686, 0.038344472983346214, 0.048655452215922816]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Pi_spxyG__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Pi_spxyG__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Pi_spxyG__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
QUARTZ,Quartz_spxy70,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,None,3.6305196416222112e-09,,3.3977579071917587e-09,2.7767556686853856e-09,0.9999999999999998,3.6305196416222112e-09,42.0,3.0,"{""final_repr"": ""None"", ""scaler"": ""None"", ""scatter"": ""None"", ""shape"": ""None""}","{""alpha"": 0.015861085846054522}","[3.371591969306266e-09, 3.560451917979392e-09, 3.959515037580976e-09]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Quartz_spxy70__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Quartz_spxy70__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Quartz_spxy70__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
DarkResp,Rd25_CBtestSite,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,SNV,0.17678943242013026,,0.23680104152151848,0.1940928803202854,0.2983655218693113,0.17678943242013026,42.0,3.0,"{""final_repr"": ""None"", ""scaler"": ""None"", ""scatter"": ""SNV"", ""shape"": ""None""}","{""alpha"": 0.015072549157497618}","[0.17417983444618065, 0.17947646271153306, 0.1767120001026771]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Rd25_CBtestSite__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Rd25_CBtestSite__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Rd25_CBtestSite__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
DarkResp,Rd25_GTtestSite,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,None,0.19863129493652312,,0.19678724040120985,0.15488404453061938,0.3113532065067124,0.19863129493652312,42.0,3.0,"{""final_repr"": ""None"", ""scaler"": ""None"", ""scatter"": ""None"", ""shape"": ""None""}","{""alpha"": 0.0010215156685612666}","[0.19528237538871424, 0.2126420960332676, 0.1879694133875875]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Rd25_GTtestSite__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Rd25_GTtestSite__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Rd25_GTtestSite__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
DarkResp,Rd25_XSBNtestSite,regression,Ridge,Ridge,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge,partial,missing_fold_test_predictions,None,0.19298536092173632,,0.2630907924365289,0.20558345540649212,0.17252271681170872,0.19298536092173632,42.0,3.0,"{""final_repr"": ""None"", ""scaler"": ""None"", ""scatter"": ""None"", ""shape"": ""None""}","{""alpha"": 0.0010215156685612666}","[0.19986469907181822, 0.19566874087039704, 0.18342264282299375]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Rd25_XSBNtestSite__phase2_resumed_results.parquet,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Rd25_XSBNtestSite__best_config_from_resumed_phase2.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/pls_ridge_resume/ridge/Rd25_XSBNtestSite__final_predictions_from_resumed_phase2.csv,,,resumed_phase2,resumed_phase2_parquet,resumed_phase2
